Temperature,Humidity,Years
80,53,216.11274913211773
81,53,196.4764547512595
82,53,176.81992953039176
83,53,157.03463666032064
84,53,137.1328236436149
85,53,117.27262477571774
86,53,97.7727735158579
87,53,79.10160672562752
88,53,61.82581496465173
89,53,46.51498539672404
90,53,33.61910480079113
91,53,23.358788908456976
92,53,15.674457301648893
93,53,10.258644963457714
94,53,6.65480072534158
95,53,4.3751184815990785
96,53,2.9907823337793036
97,53,2.1742074558012696
98,53,1.7003811639949888
99,53,1.426589559353951
0,54,6000.999989911599
1,54,6000.999989868351
2,54,6000.999989822312
3,54,6000.999989773269
4,54,6000.999989720986
5,54,6000.999989665202
6,54,6000.9999896056215
7,54,6000.999989541915
8,54,6000.999989473709
9,54,6000.999989400584
10,54,6000.999989322055
11,54,6000.999989237565
12,54,6000.999989146475
13,54,6000.999989048037
14,54,6000.99998894137
15,54,6000.999988825436
16,54,6000.999988698997
17,54,6000.999988560563
18,54,6000.9999884083245
19,54,6000.9999882400725
20,54,6000.9999880530695
21,54,6000.999987843912
22,54,6000.9999876082975
23,54,6000.999987340751
24,54,6000.999987034217
25,54,6000.999986679472
26,54,6000.99998626431
27,54,6000.999985772296
28,54,6000.99998518091
29,54,6000.999984458635
30,54,6000.9999835602675
31,54,6000.999982419122
32,54,6000.999980933439
33,54,6000.999978941665
34,54,6000.999976174915
35,54,6000.99997215961
36,54,6000.999966002462
37,54,6000.999955870478
38,54,6000.99993758356
39,54,6000.999900218516
40,54,6000.999809497331
41,54,6000.999525664786
42,54,6000.998194589588
43,54,6000.9856841011915
44,54,6000.634725777205
45,54,5977.743512191021
46,54,5410.23795069165
47,54,3946.4090351239856
48,54,3228.710955170791
49,54,3029.252941980283
50,54,2967.183031743478
51,54,2921.188655776033
52,54,2859.0858126875155
53,54,2773.1882017326434
54,54,2662.556770821428
55,54,2528.4551418943297
56,54,2373.396319033309
57,54,2201.123773517226
58,54,2016.6729401037405
59,54,1826.1804080915222
60,54,1636.3410859332084
61,54,1453.6024177593247
62,54,1283.3326521995814
63,54,1129.2322071599554
64,54,993.1469874028766
65,54,875.265252316601
66,54,774.5488086872301
67,54,689.2213363959133
68,54,617.1875448784839
69,54,556.3297962979558
70,54,504.68362630668497
71,54,460.5197258293492
72,54,422.3647109341882
73,54,388.98736441484607
74,54,359.3687619385387
75,54,332.6675222062964
76,54,308.1864024392001
77,54,285.34343011724184
78,54,263.6491919488151
79,54,242.69127273396117
80,54,222.1267242089815
81,54,201.6834696380074
82,54,181.1712974975064
83,54,160.50204420372845
84,54,139.71612424556633
85,54,119.00838349430349
86,54,98.74090565491626
87,54,79.426361418498
88,54,61.66745494787876
89,54,46.05088928678993
90,54,33.017669175903464
91,54,22.754245696148256
92,54,15.151864540759924
93,54,9.853878559541089
94,54,6.366921246202151
95,54,4.183404809890149
96,54,2.86908586146605
97,54,2.0993225746636988
98,54,1.6550163373083322
99,54,1.399166556507881
0,55,6000.999989964249
1,55,6000.999989923656
2,55,6000.9999898804
3,55,6000.999989834276
4,55,6000.999989785062
5,55,6000.999989732505
6,55,6000.999989676328
7,55,6000.999989616223
8,55,6000.999989551832
9,55,6000.999989482762
10,55,6000.99998940856
11,55,6000.9999893287095
12,55,6000.999989242613
13,55,6000.999989149579
14,55,6000.999989048802
15,55,6000.999988939329
16,55,6000.9999888200355
17,55,6000.99998868957
18,55,6000.99998854631
19,55,6000.999988388275
20,55,6000.999988213034
21,55,6000.99998801757
22,55,6000.999987798102
23,55,6000.999987549835
24,55,6000.999987266621
25,55,6000.999986940468
26,55,6000.999986560834
27,55,6000.999986113592
28,55,6000.999985579452
29,55,6000.999984931507
30,55,6000.999984131288
31,55,6000.999983122173
32,55,6000.999981817946
33,55,6000.99998008192
34,55,6000.999977686766
35,55,6000.999974232008
36,55,6000.999968961049
37,55,6000.999960315474
38,55,6000.999944714659
39,55,6000.999912672083
40,55,6000.999833675941
41,55,6000.999577747681
42,55,6000.998283977729
43,55,6000.984061324828
44,55,6000.4659622520485
45,55,5961.411933823759
46,55,5198.156789965169
47,55,3774.117039160469
48,55,3181.792288717657
49,55,3016.6352079924386
50,55,2955.286217447021
51,55,2902.102091070499
52,55,2832.119354131579
53,55,2739.4139460485503
54,55,2623.413479670123
55,55,2485.487895666971
56,55,2328.277490880584
57,55,2155.6774470060463
58,55,1972.8096940830517
59,55,1785.734127650269
60,55,1600.8534938271712
61,55,1424.1311377903098
62,55,1260.3528915058635
63,55,1112.6609270465271
64,55,982.4665161716911
65,55,869.69181042829
66,55,773.1922768125788
67,55,691.2044714775402
68,55,621.7171247741803
69,55,562.7276236706552
70,55,512.3906317513433
71,55,469.0852993157224
72,55,431.42987780506775
73,55,398.2669294140327
74,55,368.63498221598763
75,55,341.7363028523066
76,55,316.9061948277117
77,55,293.58668419568625
78,55,271.3061636401628
79,55,249.66608299509258
80,55,228.33571924240655
81,55,207.0560685147344
82,55,185.65354424084217
83,55,164.06288115617124
84,55,142.35582394889684
85,55,120.76752579676744
86,55,99.70691118680229
87,55,79.73350985175395
88,55,61.48666411531004
89,55,45.56840603539467
90,55,32.40697762929666
91,55,22.15027868166304
92,55,14.637067279969528
93,55,9.460246977072094
94,55,6.090204560883712
95,55,4.000992876150341
96,55,2.754270147990246
97,55,2.029136331091739
98,55,1.6126987523898046
99,55,1.3736627591744839
0,56,6000.9999900119
1,56,6000.999989973775
2,56,6000.999989933103
3,56,6000.999989889693
4,56,6000.999989843329
5,56,6000.999989793772
6,56,6000.9999897407615
7,56,6000.999989683997
8,56,6000.999989623151
9,56,6000.999989557848
10,56,6000.99998948766
11,56,6000.9999894121065
12,56,6000.999989330629
13,56,6000.999989242589
14,56,6000.999989147237
15,56,6000.999989043703
16,56,6000.999988930952
17,56,6000.999988807761
18,56,6000.999988672657
19,56,6000.99998852386
20,56,6000.9999883591945
21,56,6000.999988175976
22,56,6000.999987970856
23,56,6000.999987739611
24,56,6000.999987476852
25,56,6000.999987175603
26,56,6000.9999868267005
27,56,6000.999986417907
28,56,6000.9999859325635
29,56,6000.99998534749
30,56,6000.999984629604
31,56,6000.999983730267
32,56,6000.999982575437
33,56,6000.999981047684
34,56,6000.999978951442
35,56,6000.999975941385
36,56,6000.9999713626385
37,56,6000.999963858225
38,56,6000.999950279632
39,56,6000.9999221462
40,56,6000.999851391834
41,56,6000.999612247355
42,56,6000.998289738102
43,56,6000.980780820039
44,56,6000.132751089057
45,56,5930.951236666308
46,56,4947.836982855813
47,56,3624.787349013387
48,56,3141.6599509964735
49,56,3001.7748010124965
50,56,2939.15116440885
51,56,2878.932167479232
52,56,2801.627308096862
53,56,2702.596815480591
54,56,2581.5683827186144
55,56,2440.074035787275
56,56,2280.951176992749
57,56,2108.288059692521
58,56,1927.296264932197
59,56,1743.9333692146404
60,56,1564.274921223319
61,56,1393.7751258603896
62,56,1236.6326407395925
63,56,1095.444867195555
64,56,971.2101912814072
65,56,863.6044188409766
66,56,771.3888641465613
67,56,692.8170684003061
68,56,625.9601865537849
69,56,568.9262594540706
70,56,519.984155897706
71,56,477.6172430145431
72,56,440.53229830757726
73,56,407.6436832397005
74,56,378.04632253533066
75,56,350.9857497665085
76,56,325.82989159425506
77,56,302.0451544573532
78,56,279.17834360389736
79,56,256.84559807357823
80,56,234.72952376110683
81,56,212.58569312522633
82,56,190.25919954829146
83,56,167.71040888499112
84,56,145.04580932421112
85,56,122.54470413200856
86,56,100.66651903188698
87,56,80.02017968959044
88,56,61.282106300060576
89,56,45.067550389158164
90,56,31.78790815098883
91,56,21.548028541281482
92,56,14.130998137262115
93,56,9.078271580017361
94,56,5.824795583451536
95,56,3.8277970265803294
96,56,2.64616101223957
97,56,1.9634740544765283
98,56,1.5732893316067211
99,56,1.3499797899685122
0,57,6000.99999005491
1,57,6000.999990019072
2,57,6000.9999899808
3,57,6000.999989939908
4,57,6000.999989896191
5,57,6000.999989849423
6,57,6000.999989799352
7,57,6000.9999897456955
8,57,6000.999989688141
9,57,6000.9999896263325
10,57,6000.999989559871
11,57,6000.999989488302
12,57,6000.999989411105
13,57,6000.99998932768
14,57,6000.999989237337
15,57,6000.999989139269
16,57,6000.999989032528
17,57,6000.999988915993
18,57,6000.999988788324
19,57,6000.9999886479145
20,57,6000.999988492804
21,57,6000.999988320588
22,57,6000.99998812829
23,57,6000.999987912165
24,57,6000.999987667461
25,57,6000.999987388052
26,57,6000.999987065919
27,57,6000.999986690388
28,57,6000.999986246956
29,57,6000.999985715478
30,57,6000.999985067213
31,57,6000.999984259891
32,57,6000.999983229068
33,57,6000.99998187229
34,57,6000.999980018339
35,57,6000.999977363492
36,57,6000.9999733283075
37,57,6000.999966702105
38,57,6000.999954640983
39,57,6000.999929332644
40,57,6000.999864050618
41,57,6000.9996317728655
42,57,6000.9982007438175
43,57,6000.974582012044
44,57,5999.4319334703005
45,57,5875.2396591238185
46,57,4675.606508290467
47,57,3498.66129913923
48,57,3106.5314816225673
49,57,2984.6583139375816
50,57,2919.421746034215
51,57,2852.3903471630806
52,57,2768.190642365158
53,57,2663.1506199368832
54,57,2537.293913892689
55,57,2392.387896059675
56,57,2231.532425050152
57,57,2059.03695215208
58,57,1880.1919887512697
59,57,1700.8173404264787
60,57,1526.6222878923245
61,57,1362.527597752981
62,57,1212.14284826024
63,57,1077.5366267774689
64,57,959.3172206656461
65,57,856.9336660344223
66,57,769.0645696069705
67,57,693.9837656093791
68,57,629.8425611158885
69,57,574.8547246973201
70,57,527.397922818129
71,57,486.0550505589904
72,57,449.6178888247221
73,57,417.0702459884627
74,57,387.5620662731443
75,57,360.3815041851782
76,57,334.928978694522
77,57,310.695506020458
78,57,287.24681125452247
79,57,264.2145004450289
80,57,241.29562179495187
81,57,218.26189941464924
82,57,194.9793012880147
83,57,171.43676256096418
84,57,147.77917847019873
85,57,124.33408989075592
86,57,101.61524390509543
87,57,80.28349074003359
88,57,61.052560734436724
89,57,44.54848326539684
90,57,31.161441176607628
91,57,20.94866273139269
92,57,13.634553587908506
93,57,8.7084102631534
94,57,5.570780052582251
95,57,3.6636912470279124
96,57,2.5445626811851443
97,57,1.9021520886421293
98,57,1.536646520138957
99,57,1.3280194040887623
0,58,6000.999990093613
1,58,6000.999990059897
2,58,6000.999990023849
3,58,6000.999989985295
4,58,6000.999989944037
5,58,6000.999989899858
6,58,6000.9999898525175
7,58,6000.999989801747
8,58,6000.999989747249
9,58,6000.999989688688
10,58,6000.999989625685
11,58,6000.999989557813
12,58,6000.99998948458
13,58,6000.999989405429
14,58,6000.9999893197155
15,58,6000.9999892266915
16,58,6000.99998912548
17,58,6000.999989015052
18,58,6000.999988894187
19,58,6000.999988761418
20,58,6000.999988614975
21,58,6000.999988452698
22,58,6000.9999882719185
23,58,6000.999988069305
24,58,6000.999987840642
25,58,6000.999987580517
26,58,6000.9999872818735
27,58,6000.999986935335
28,58,6000.999986528183
29,58,6000.999986042758
30,58,6000.999985453843
31,58,6000.99998472427
32,58,6000.999983797189
33,58,6000.999982581804
34,58,6000.999980925514
35,58,6000.999978555769
36,58,6000.999974948275
37,58,6000.999968995817
38,58,6000.999958058152
39,58,6000.999934711923
40,58,6000.999872559045
41,58,6000.999637203119
42,58,6000.997984986785
43,58,6000.962608206749
44,58,5997.8588126522245
45,58,5778.262570553627
46,58,4402.273408226082
47,58,3394.021632838417
48,58,3075.0633193036674
49,58,2965.5582602395943
50,58,2896.8270083109087
51,58,2823.1835876076625
52,58,2732.359097827443
53,58,2621.461714405741
54,58,2490.8510474548098
55,58,2342.6098199263142
56,58,2180.1557655322927
57,58,2008.032587459604
58,58,1831.5855317145056
59,58,1656.452938117476
60,58,1487.9365828290431
61,58,1330.4016922595576
62,58,1186.8704648587607
63,58,1058.9013102125225
64,58,946.7361987430378
65,58,849.6167191975197
66,58,766.1494544957492
67,58,694.6310550310195
68,58,633.2900552476568
69,58,580.4404848685615
70,58,534.5629154377435
71,58,494.3346195348486
72,58,458.62841778501746
73,58,426.4948043275798
74,58,397.1370025819169
75,58,369.8848334001129
76,58,344.17082673210916
77,58,319.51064563136123
78,58,295.4893073037951
79,58,271.7545857414226
80,58,248.01907001027362
81,58,224.0722649402521
82,58,199.80333577473476
83,58,175.2329243158157
84,58,150.54824304616605
85,58,126.12939683061956
86,58,102.54842067507394
87,58,80.52058841967475
88,58,60.796944473033925
89,58,44.011518369118455
90,58,30.52865291781899
91,58,20.35336319940447
92,58,13.148583707780409
93,58,8.351052768205658
94,58,5.3281846626314335
95,58,3.5085115689265254
96,58,2.449260417118535
97,58,1.8449797528234042
98,58,1.5026274976108014
99,58,1.3076841624333841
0,59,6000.999990128327
1,59,6000.999990096577
2,59,6000.9999900625935
3,59,6000.999990026207
4,59,6000.999989987229
5,59,6000.999989945453
6,59,6000.999989900648
7,59,6000.999989852558
8,59,6000.999989800901
9,59,6000.9999897453545
10,59,6000.9999896855625
11,59,6000.999989621119
12,59,6000.999989551566
13,59,6000.999989476375
14,59,6000.999989394946
15,59,6000.999989306581
16,59,6000.99998921047
17,59,6000.999989105661
18,59,6000.999988991037
19,59,6000.9999888652565
20,59,6000.999988726712
21,59,6000.999988573453
22,59,6000.999988403079
23,59,6000.999988212611
24,59,6000.999987998291
25,59,6000.999987755315
26,59,6000.999987477434
27,59,6000.999987156364
28,59,6000.999986780873
29,59,6000.999986335348
30,59,6000.999985797443
31,59,6000.999985134097
32,59,6000.999984294461
33,59,6000.999983196774
34,59,6000.99998170253
35,59,6000.999979562094
36,59,6000.99997629017
37,59,6000.999970848426
38,59,6000.999960716088
39,59,6000.999938609557
40,59,6000.999877427697
41,59,6000.999627551288
42,59,6000.997571929476
43,59,6000.9379226780875
44,59,5994.133162278882
45,59,5622.619112821187
46,59,4146.750193812418
47,59,3308.152718676382
48,59,3046.3749281046644
49,59,2944.9560921451093
50,59,2872.1313254778856
51,59,2791.990270829298
52,59,2694.6436023718097
53,59,2577.890897863802
54,59,2442.4955293985217
55,59,2290.933396092651
56,59,2126.981678611704
57,59,1955.4155562945562
58,59,1781.598415835225
59,59,1610.9371426839411
60,59,1448.2845759376135
61,59,1297.431860985427
62,59,1160.8197174205243
63,59,1039.5177640372233
64,59,933.4263162220965
65,59,841.5984881979198
66,59,762.5787332417458
67,59,694.6882719754618
68,59,636.2293172337482
69,59,585.6101747540915
70,59,541.40795196637
71,59,502.388680640569
72,59,467.5017968463156
73,59,435.861280469083
74,59,406.7214933910224
75,59,379.45261845550164
76,59,353.518622600589
77,59,328.4596195274613
78,59,303.8801179212265
79,59,279.4446501724562
80,59,254.88240160010085
81,59,230.00231827544567
82,59,204.71919735920198
83,59,179.08871326674523
84,59,153.34454465983296
85,59,127.92391577937177
86,59,103.46124629461278
87,59,80.72868087950373
88,59,60.51433522518847
89,59,43.45712750208519
90,59,29.890707445048406
91,59,19.763313994311613
92,59,12.673882924866373
93,59,8.006517384338972
94,59,5.096978294402496
95,59,3.362059075924263
96,59,2.360023361718282
97,59,1.7917613265770636
98,59,1.4710893515173287
99,59,1.2888780623648772
0,60,6000.999990159356
1,60,6000.999990129425
2,60,6000.999990097354
3,60,6000.999990062976
4,60,6000.9999900261155
5,60,6000.999989986569
6,60,6000.999989944115
7,60,6000.999989898515
8,60,6000.999989849494
9,60,6000.999989796748
10,60,6000.9999897399375
11,60,6000.99998967868
12,60,6000.999989612538
13,60,6000.999989541019
14,60,6000.99998946356
15,60,6000.9999893795075
16,60,6000.999989288109
17,60,6000.9999891884845
18,60,6000.999989079601
19,60,6000.999988960235
20,60,6000.999988828918
21,60,6000.99998868388
22,60,6000.999988522958
23,60,6000.999988343471
24,60,6000.999988142062
25,60,6000.999987914443
26,60,6000.999987655059
27,60,6000.999987356546
28,60,6000.999987008914
29,60,6000.999986598254
30,60,6000.9999861045635
31,60,6000.9999854980815
32,60,6000.999984732681
33,60,6000.999983733514
34,60,6000.99998237249
35,60,6000.999980416142
36,60,6000.999977404802
37,60,6000.999972339658
38,60,6000.99996274434
39,60,6000.9999412311945
40,60,6000.999878810424
41,60,6000.999599296179
42,60,6000.996809333009
43,60,6000.882201344557
44,60,5985.057079840957
45,60,5398.597131866166
46,60,3921.6133471698527
47,60,3238.1045946055137
48,60,3020.00637024007
49,60,2923.4641626597904
50,60,2846.0899809016655
51,60,2759.440049133176
52,60,2655.510776681854
53,60,2532.7757656117783
54,60,2392.483385974689
55,60,2237.571348136891
56,60,2072.2015234432833
57,60,1901.3621263333673
58,60,1730.3873276384863
59,60,1564.3985012087317
60,60,1407.759917021778
61,60,1263.674889374767
62,60,1134.0131899915943
63,60,1019.3797395658236
64,60,919.3585729136954
65,60,832.8328426626736
66,60,758.2939497551683
67,60,694.0886913571893
68,60,638.5888210432297
69,60,590.2904476408336
70,60,547.8603869211294
71,60,510.1473472498868
72,60,476.17248469950863
73,60,445.1096033656124
74,60,416.26163064497985
75,60,389.03741951416583
76,60,362.93136653688543
77,60,337.50756547830224
78,60,312.3900033547428
79,60,287.26041444407383
80,60,261.865560448078
81,60,236.03549394811387
82,60,209.71316984361036
83,60,182.99279411934904
84,60,156.15888648604854
85,60,129.71056074867187
86,60,104.34882886350104
87,60,80.9050790589939
88,60,60.20399390619108
89,60,42.88594417860893
90,60,29.24884749237969
91,60,19.179688934785517
92,60,12.21118190408661
93,60,7.675049022609784
94,60,4.877074236004216
95,60,3.224103383632802
96,60,2.276607500720253
97,60,1.7422980014822536
98,60,1.4418901830742905
99,60,1.2715071120467774
0,61,6000.999990186986
1,61,6000.999990158739
2,61,6000.999990128436
3,61,6000.999990095921
4,61,6000.99999006102
5,61,6000.999990023541
6,61,6000.999989983271
7,61,6000.999989939981
8,61,6000.9999898934075
9,61,6000.999989843262
10,61,6000.999989789219
11,61,6000.999989730918
12,61,6000.9999896679465
13,61,6000.999989599836
14,61,6000.999989526058
15,61,6000.9999894460025
16,61,6000.999989358966
17,61,6000.999989264134
18,61,6000.999989160549
19,61,6000.999989047088
20,61,6000.999988922409
21,61,6000.9999887849035
22,61,6000.999988632609
23,61,6000.999988463115
24,61,6000.999988273405
25,61,6000.999988059643
26,61,6000.999987816868
27,61,6000.999987538499
28,61,6000.999987215602
29,61,6000.9999868356745
30,61,6000.999986380642
31,61,6000.999985823375
32,61,6000.99998512141
33,61,6000.9999842050465
34,61,6000.999982953526
35,61,6000.999981143801
36,61,6000.999978330207
37,61,6000.999973526927
38,61,6000.99996422941
39,61,6000.999942681464
40,61,6000.999876477043
41,61,6000.999544718017
42,61,6000.995351495802
43,61,6000.7426538654945
44,61,5963.168302691084
45,61,5114.366578512123
46,61,3732.2200701100255
47,61,3181.178607015925
48,61,2995.8352176286926
49,61,2901.7518037933983
50,61,2819.410690574531
51,61,2726.097518098761
52,61,2615.379173069497
53,61,2486.433046716812
54,61,2341.0752758438784
55,61,2182.7597188850514
56,61,2016.0406332379132
57,61,1846.0860919479583
58,61,1678.145015674226
59,61,1516.9975492211718
60,61,1366.483505354469
61,61,1229.210456056471
62,61,1106.492637669355
63,61,998.4969224059308
64,61,904.5169483495574
65,61,823.2838486992455
66,61,753.2442155578672
67,61,692.770714106432
68,61,640.2999590831424
69,61,594.4089436342726
70,61,553.8469354709564
71,61,517.5387871703381
72,61,484.57200761982756
73,61,454.17608791139213
74,61,425.69949058259266
75,61,398.58762614099174
76,61,372.3639417848812
77,61,346.61572576456064
78,61,320.98617705378535
79,61,295.17448932878324
80,61,268.94586975405264
81,61,242.15311612147357
82,61,214.76993197802244
83,61,186.93270569886005
84,61,158.98138063343563
85,61,131.48192626559884
86,61,105.20624313388623
87,61,81.04723879268171
88,61,59.86538618834518
89,61,42.298765212235
90,61,28.604384017184284
91,61,18.603639519199675
92,61,11.761140677233064
93,61,7.356818628509727
94,61,4.668333270007558
95,61,3.0943864658456275
96,61,2.19875866151009
97,61,1.6963897515831416
98,61,1.4148901228650466
99,61,1.255479838533999
0,62,6000.999990211483
1,62,6000.999990184792
2,62,6000.999990156128
3,62,6000.999990125336
4,62,6000.999990092249
5,62,6000.999990056685
6,62,6000.999990018443
7,62,6000.999989977295
8,62,6000.999989932992
9,62,6000.999989885263
10,62,6000.999989833794
11,62,6000.999989778239
12,62,6000.99998971821
13,62,6000.999989653266
14,62,6000.999989582906
15,62,6000.999989506559
16,62,6000.999989423568
17,62,6000.999989333174
18,62,6000.999989234493
19,62,6000.999989126489
20,62,6000.9999890079325
21,62,6000.999988877358
22,62,6000.999988732986
23,62,6000.999988572638
24,62,6000.9999883936025
25,62,6000.999988192441
26,62,6000.999987964702
27,62,6000.999987704486
28,62,6000.999987403745
29,62,6000.999987051162
30,62,6000.999986630224
31,62,6000.999986115885
32,62,6000.999985468436
33,62,6000.999984621812
34,62,6000.999983459878
35,62,6000.999981764882
36,62,6000.999979094453
37,62,6000.99997445001
38,62,6000.99996522208
39,62,6000.99994296824
40,62,6000.999869693248
41,62,6000.99944804951
42,62,6000.992344266033
43,62,6000.3551767109375
44,62,5913.326606695814
45,62,4797.223877075617
46,62,3578.3633603582875
47,62,3135.1595755265184
48,62,2973.974591604497
49,62,2880.4790618519505
50,62,2792.721703809096
51,62,2692.449805688121
52,62,2574.617008923686
53,62,2439.1605792093223
54,62,2288.539359721711
55,62,2126.760065463937
56,62,1958.7593261666038
57,62,1789.838710007656
58,62,1625.099602233736
59,62,1468.9260314992453
60,62,1324.603015572058
61,62,1194.1411342153763
62,62,1078.3194521032747
63,62,976.8957620885271
64,62,888.8994773201571
65,62,812.9269848579501
66,62,747.3874799096315
67,62,690.6791226685034
68,62,641.2982293622925
69,62,597.8953684878769
70,62,559.2946168868468
71,62,524.4900158739111
72,62,492.6295987467357
73,62,462.9939261191941
74,62,434.9734903544892
75,62,408.04769852062924
76,62,381.7672630737328
77,62,355.7415270497026
78,62,329.63234067129935
79,62,303.15638746780195
80,62,276.09803878642003
81,62,248.33441372760598
82,62,219.8725888071118
83,62,190.89491028993345
84,62,161.80151134153613
85,62,133.23035536242188
86,62,106.02859150638244
87,62,81.15280396254039
88,62,59.49820232424242
89,62,41.696549998777876
90,62,27.958684607268143
91,62,18.03628327792289
92,62,11.324343108223104
93,62,7.051923869664806
94,62,4.470567491532723
95,62,2.9726267042506747
96,62,2.1262154657406747
97,62,1.6538370836474745
98,62,1.3899522399477175
99,62,1.2407077235721675
0,63,6000.999990233102
1,63,6000.99999020785
2,63,6000.999990180699
3,63,6000.9999901515
4,63,6000.999990120095
5,63,6000.999990086308
6,63,6000.999990049941
7,63,6000.99999001078
8,63,6000.999989968587
9,63,6000.999989923098
10,63,6000.999989874017
11,63,6000.999989821014
12,63,6000.999989763722
13,63,6000.999989701721
14,63,6000.999989634538
15,63,6000.999989561637
16,63,6000.999989482405
17,63,6000.999989396133
18,63,6000.999989302001
19,63,6000.999989199057
20,63,6000.999989086172
21,63,6000.999988962006
22,63,6000.999988824946
23,63,6000.999988673026
24,63,6000.999988503802
25,63,6000.999988314186
26,63,6000.99998810018
27,63,6000.999987856469
28,63,6000.999987575769
29,63,6000.999987247742
30,63,6000.999986857142
31,63,6000.9999863805215
32,63,6000.999985780135
33,63,6000.999984992182
34,63,6000.999983902684
35,63,6000.999982294343
36,63,6000.999979717556
37,63,6000.999975133957
38,63,6000.9999657404915
39,63,6000.999941990598
40,63,6000.999856938427
41,63,6000.999276264508
42,63,6000.985445038468
43,63,5999.18443136508
44,63,5811.3768483914955
45,63,4482.269222168603
46,63,3456.66369662016
47,63,3098.3628463868304
48,63,2954.6687259281484
49,63,2860.240661470595
50,63,2766.5472096718545
51,63,2658.8982361856038
52,63,2533.541241398474
53,63,2391.2386982685657
54,63,2235.1524824415774
55,63,2069.8594791263176
56,63,1900.6516597290547
57,63,1732.9065703192155
58,63,1571.5121829350737
59,63,1420.4048146698424
60,63,1282.2914830102247
61,63,1158.5917446863268
62,63,1049.5746961832024
63,63,954.6200300258683
64,63,872.5191708291346
65,63,801.7502901219839
66,63,740.6917958578309
67,63,687.7663790025366
68,63,641.5244982574015
69,63,600.682670403947
70,63,564.1318095691474
71,63,530.9278076513605
72,63,500.27295565256895
73,63,471.49379217243296
74,63,444.01885051594246
75,63,417.35850414401943
76,63,391.0885088743787
77,63,364.8387320575616
78,63,338.28877943379103
79,63,311.1725852083922
80,63,283.29421072377266
81,63,254.55656911094414
82,63,225.00273002418322
83,63,194.86486410018472
84,63,164.60821359516262
85,63,134.94801727122356
86,63,106.81106930663378
87,63,81.21964958052183
88,63,59.10237452989897
89,63,41.08041729392693
90,63,27.31316088445651
91,63,17.478692773497865
92,63,10.90129275573387
93,63,6.760391009190986
94,63,4.283544713978743
95,63,2.8585230452264545
96,63,2.0587121698988637
97,63,1.6144426372867255
98,63,1.3669433338493266
99,63,1.227105564343977
0,64,6000.999990252081
1,64,6000.999990228155
2,64,6000.999990202401
3,64,6000.999990174677
4,64,6000.999990144827
5,64,6000.999990112682
6,64,6000.999990078054
7,64,6000.999990040737
8,64,6000.9999900005005
9,64,6000.999989957092
10,64,6000.999989910231
11,64,6000.999989859601
12,64,6000.999989804851
13,64,6000.999989745586
14,64,6000.999989681361
15,64,6000.999989611667
16,64,6000.999989535933
17,64,6000.999989453498
18,64,6000.999989363601
19,64,6000.999989265363
20,64,6000.999989157749
21,64,6000.999989039539
22,64,6000.9999889092705
23,64,6000.999988765166
24,64,6000.999988605028
25,64,6000.999988426082
26,64,6000.99998822473
27,64,6000.9999879961715
28,64,6000.999987733775
29,64,6000.9999874280165
30,64,6000.999987064649
31,64,6000.9999866213875
32,64,6000.999986061728
33,64,6000.999985322851
34,64,6000.99998429054
35,64,6000.999982743126
36,64,6000.999980212703
37,64,6000.999975590535
38,64,6000.999965769009
39,64,6000.99993950359
40,64,6000.99983529413
41,64,6000.998955333487
42,64,6000.967438923456
43,64,5995.485472020657
44,64,5632.006141964728
45,64,4198.006994078316
46,64,3362.5368258646054
47,64,3069.568719201483
48,64,2938.1974177049733
49,64,2841.522133593339
50,64,2741.2907009573473
51,64,2625.7541785347257
52,64,2492.4178810741705
53,64,2342.93093261929
54,64,2181.1995951030294
55,64,2012.3683674382135
56,64,1842.0418685710952
57,64,1675.607348101309
58,64,1517.6726671451904
59,64,1371.680440205893
60,64,1239.7448854916863
61,64,1122.707987474554
62,64,1020.3586311815202
63,64,931.7310328988538
64,64,855.4047182662712
65,64,789.7553905554653
66,64,733.1365398021076
67,64,683.993932642037
68,64,640.9263149683289
69,64,602.7082979230904
70,64,568.2894064531966
71,64,536.7797180268756
72,64,507.4291130977619
73,64,479.6045609653027
74,64,452.76816496782715
75,64,426.45775281488926
76,64,400.2714409573186
77,64,373.857666732452
78,64,346.9125212950378
79,64,319.1866373301748
80,64,290.50405369098354
81,64,260.79480145369416
82,64,230.14051577119417
83,64,198.8271085223763
84,64,167.389966205197
85,64,136.6269934677463
86,64,107.54903289179822
87,64,81.24592360806983
88,64,58.678091257547976
89,64,40.45163936635241
90,64,26.6692551036165
91,64,16.93188544927186
92,64,10.492410162736425
93,64,6.482177850972545
94,64,4.106993315506593
95,64,2.7517591566087836
96,64,1.9959813382740315
97,64,1.5780126135953292
98,64,1.345734604036323
99,64,1.2145917591870363
0,65,6000.99999026864
1,65,6000.9999902459385
2,65,6000.999990221475
3,65,6000.999990195112
4,65,6000.999990166701
5,65,6000.999990136077
6,65,6000.99999010306
7,65,6000.999990067449
8,65,6000.999990029028
9,65,6000.999989987552
10,65,6000.999989942751
11,65,6000.999989894326
12,65,6000.999989841943
13,65,6000.999989785226
14,65,6000.999989723753
15,65,6000.999989657051
16,65,6000.9999895845785
17,65,6000.999989505723
18,65,6000.999989419779
19,65,6000.9999893259355
20,65,6000.999989223247
21,65,6000.999989110601
22,65,6000.999988986675
23,65,6000.99998884987
24,65,6000.999988698211
25,65,6000.999988529209
26,65,6000.9999883396285
27,65,6000.999988125119
28,65,6000.999987879607
